design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
sv_core,core,matrix_config_32,flow completed,0h8m33s0ms,0h5m37s0ms,34220.0,0.2,17110.0,18.78,-1,802.99,3015,0,0,0,0,0,0,113587,0,0,0,-1,-1,162492,28055,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.54,23.63,5.3,14.23,0.69,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11399,2655,0,3199,3422,20675,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.96,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_33,flow completed,0h8m37s0ms,0h5m43s0ms,34320.0,0.2,17160.0,18.78,-1,790.11,3015,0,0,0,0,0,0,113722,0,0,0,-1,-1,162691,28214,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.48,23.86,5.3,13.71,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3190,3432,20677,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_34,flow completed,0h8m41s0ms,0h5m42s0ms,34320.0,0.2,17160.0,18.78,-1,798.41,3015,0,0,0,0,0,0,113722,0,0,0,-1,-1,162691,28214,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.48,23.86,5.3,13.71,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3190,3432,20677,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_35,flow completed,0h8m35s0ms,0h5m41s0ms,34320.0,0.2,17160.0,18.78,-1,798.96,3015,0,0,0,0,0,0,113722,0,0,0,-1,-1,162691,28214,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.48,23.86,5.3,13.71,0.56,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3190,3432,20677,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.97,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_36,flow completed,0h9m19s0ms,0h6m26s0ms,34300.0,0.2,17150.0,18.78,-1,839.44,3015,0,0,0,0,0,0,113940,0,0,0,-1,-1,154552,27340,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.72,21.38,5.8,13.53,1.12,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11392,2655,0,3139,3430,20616,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_37,flow completed,0h9m19s0ms,0h6m27s0ms,34300.0,0.2,17150.0,18.78,-1,839.36,3015,0,0,0,0,0,0,113940,0,0,0,-1,-1,154552,27340,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.72,21.38,5.8,13.53,1.12,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11392,2655,0,3139,3430,20616,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_38,flow completed,0h9m20s0ms,0h6m28s0ms,34300.0,0.2,17150.0,18.78,-1,839.39,3015,0,0,0,0,0,0,113940,0,0,0,-1,-1,154552,27340,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.72,21.38,5.8,13.53,1.12,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11392,2655,0,3139,3430,20616,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_39,flow completed,0h9m19s0ms,0h6m26s0ms,34300.0,0.2,17150.0,18.78,-1,839.57,3015,0,0,0,0,0,0,113940,0,0,0,-1,-1,154552,27340,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.72,21.38,5.8,13.53,1.12,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11392,2655,0,3139,3430,20616,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_40,flow completed,0h9m20s0ms,0h6m27s0ms,34300.0,0.2,17150.0,18.78,-1,838.13,3015,0,0,0,0,0,0,113940,0,0,0,-1,-1,154552,27340,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.72,21.38,5.8,13.53,1.12,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11392,2655,0,3139,3430,20616,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_41,flow completed,0h9m17s0ms,0h6m26s0ms,34300.0,0.2,17150.0,18.78,-1,838.46,3015,0,0,0,0,0,0,113940,0,0,0,-1,-1,154552,27340,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.72,21.38,5.8,13.53,1.12,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11392,2655,0,3139,3430,20616,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_42,flow completed,0h9m1s0ms,0h6m8s0ms,34400.0,0.2,17200.0,18.78,-1,838.11,3015,0,0,0,0,0,0,114022,0,0,0,-1,-1,154595,27339,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.53,21.45,6.29,13.34,0.46,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11391,2655,0,3133,3440,20619,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_43,flow completed,0h9m2s0ms,0h6m8s0ms,34400.0,0.2,17200.0,18.78,-1,838.4,3015,0,0,0,0,0,0,114022,0,0,0,-1,-1,154595,27339,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.53,21.45,6.29,13.34,0.46,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11391,2655,0,3133,3440,20619,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_44,flow completed,0h8m59s0ms,0h6m7s0ms,34400.0,0.2,17200.0,18.78,-1,838.18,3015,0,0,0,0,0,0,114022,0,0,0,-1,-1,154595,27339,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.53,21.45,6.29,13.34,0.46,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11391,2655,0,3133,3440,20619,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.07,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_45,flow completed,0h9m19s0ms,0h6m25s0ms,34260.0,0.2,17130.0,18.78,-1,811.7,3015,0,0,0,0,0,0,113686,0,0,0,-1,-1,154371,27443,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.57,21.93,5.57,13.23,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11362,2655,0,3216,3426,20659,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_46,flow completed,0h9m22s0ms,0h6m28s0ms,34260.0,0.2,17130.0,18.78,-1,807.27,3015,0,0,0,0,0,0,113686,0,0,0,-1,-1,154371,27443,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.57,21.93,5.57,13.23,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11362,2655,0,3216,3426,20659,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_47,flow completed,0h9m16s0ms,0h6m25s0ms,34260.0,0.2,17130.0,18.78,-1,808.38,3015,0,0,0,0,0,0,113686,0,0,0,-1,-1,154371,27443,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.57,21.93,5.57,13.23,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11362,2655,0,3216,3426,20659,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_48,flow completed,0h9m19s0ms,0h6m26s0ms,34260.0,0.2,17130.0,18.78,-1,817.39,3015,0,0,0,0,0,0,113686,0,0,0,-1,-1,154371,27443,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.57,21.93,5.57,13.23,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11362,2655,0,3216,3426,20659,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_49,flow completed,0h9m18s0ms,0h6m24s0ms,34260.0,0.2,17130.0,18.78,-1,814.81,3015,0,0,0,0,0,0,113686,0,0,0,-1,-1,154371,27443,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.57,21.93,5.57,13.23,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11362,2655,0,3216,3426,20659,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_50,flow completed,0h9m21s0ms,0h6m26s0ms,34260.0,0.2,17130.0,18.78,-1,807.92,3015,0,0,0,0,0,0,113686,0,0,0,-1,-1,154371,27443,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.57,21.93,5.57,13.23,0.64,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11362,2655,0,3216,3426,20659,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_51,flow completed,0h9m18s0ms,0h6m25s0ms,34360.0,0.2,17180.0,18.78,-1,818.32,3015,0,0,0,0,0,0,113777,0,0,0,-1,-1,154926,27386,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.9,21.95,5.24,13.19,0.77,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11358,2655,0,3214,3436,20663,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_52,flow completed,0h9m22s0ms,0h6m28s0ms,34360.0,0.2,17180.0,18.78,-1,794.35,3015,0,0,0,0,0,0,113777,0,0,0,-1,-1,154926,27386,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.9,21.95,5.24,13.19,0.77,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11358,2655,0,3214,3436,20663,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_53,flow completed,0h9m18s0ms,0h6m27s0ms,34360.0,0.2,17180.0,18.78,-1,837.92,3015,0,0,0,0,0,0,113777,0,0,0,-1,-1,154926,27386,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.9,21.95,5.24,13.19,0.77,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11358,2655,0,3214,3436,20663,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_54,flow completed,0h9m28s0ms,0h6m34s0ms,34210.0,0.2,17105.0,18.78,-1,835.17,3015,0,0,0,0,0,0,113377,0,0,0,-1,-1,154297,27524,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.92,21.86,5.16,14.04,0.05,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11405,2655,0,3132,3421,20613,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.61,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_55,flow completed,0h9m26s0ms,0h6m33s0ms,34210.0,0.2,17105.0,18.78,-1,834.94,3015,0,0,0,0,0,0,113377,0,0,0,-1,-1,154297,27524,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.92,21.86,5.16,14.04,0.05,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11405,2655,0,3132,3421,20613,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.61,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_56,flow completed,0h9m29s0ms,0h6m34s0ms,34210.0,0.2,17105.0,18.78,-1,835.14,3015,0,0,0,0,0,0,113377,0,0,0,-1,-1,154297,27524,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.92,21.86,5.16,14.04,0.05,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11405,2655,0,3132,3421,20613,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.61,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_57,flow completed,0h9m26s0ms,0h6m33s0ms,34210.0,0.2,17105.0,18.78,-1,834.93,3015,0,0,0,0,0,0,113377,0,0,0,-1,-1,154297,27524,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.92,21.86,5.16,14.04,0.05,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11405,2655,0,3132,3421,20613,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.61,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_58,flow completed,0h9m29s0ms,0h6m34s0ms,34210.0,0.2,17105.0,18.78,-1,835.01,3015,0,0,0,0,0,0,113377,0,0,0,-1,-1,154297,27524,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.92,21.86,5.16,14.04,0.05,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11405,2655,0,3132,3421,20613,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.61,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_59,flow completed,0h9m27s0ms,0h6m34s0ms,34210.0,0.2,17105.0,18.78,-1,835.3,3015,0,0,0,0,0,0,113377,0,0,0,-1,-1,154297,27524,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.92,21.86,5.16,14.04,0.05,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11405,2655,0,3132,3421,20613,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.61,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_60,flow completed,0h9m23s0ms,0h6m29s0ms,34310.0,0.2,17155.0,18.78,-1,821.66,3015,0,0,0,0,0,0,113575,0,0,0,-1,-1,154349,27607,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,22.07,21.91,4.99,13.9,0.33,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3124,3431,20612,185021.2,-1,-1,-1,0.00416,0.00364,2.73e-08,-1,-1,-1,8.66,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_61,flow completed,0h9m23s0ms,0h6m30s0ms,34310.0,0.2,17155.0,18.78,-1,820.93,3015,0,0,0,0,0,0,113575,0,0,0,-1,-1,154349,27607,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,22.07,21.91,4.99,13.9,0.33,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3124,3431,20612,185021.2,-1,-1,-1,0.00416,0.00364,2.73e-08,-1,-1,-1,8.66,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_63,flow completed,0h8m33s0ms,0h5m36s0ms,34230.0,0.2,17115.0,18.78,-1,800.08,3015,0,0,0,0,0,0,113545,0,0,0,-1,-1,162047,28092,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.57,23.79,5.1,13.82,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11404,2655,0,3198,3423,20680,185021.2,-1,-1,-1,0.00417,0.00374,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_62,flow completed,0h9m25s0ms,0h6m32s0ms,34310.0,0.2,17155.0,18.78,-1,823.4,3015,0,0,0,0,0,0,113575,0,0,0,-1,-1,154349,27607,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,22.07,21.91,4.99,13.9,0.33,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3124,3431,20612,185021.2,-1,-1,-1,0.00416,0.00364,2.73e-08,-1,-1,-1,8.66,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_64,flow completed,0h8m27s0ms,0h5m33s0ms,34230.0,0.2,17115.0,18.78,-1,803.91,3015,0,0,0,0,0,0,113545,0,0,0,-1,-1,162047,28092,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.57,23.79,5.1,13.82,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11404,2655,0,3198,3423,20680,185021.2,-1,-1,-1,0.00417,0.00374,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_65,flow completed,0h8m28s0ms,0h5m33s0ms,34230.0,0.2,17115.0,18.78,-1,804.72,3015,0,0,0,0,0,0,113545,0,0,0,-1,-1,162047,28092,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.57,23.79,5.1,13.82,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11404,2655,0,3198,3423,20680,185021.2,-1,-1,-1,0.00417,0.00374,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_66,flow completed,0h8m30s0ms,0h5m35s0ms,34230.0,0.2,17115.0,18.78,-1,786.8,3015,0,0,0,0,0,0,113545,0,0,0,-1,-1,162047,28092,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.57,23.79,5.1,13.82,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11404,2655,0,3198,3423,20680,185021.2,-1,-1,-1,0.00417,0.00374,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_67,flow completed,0h8m28s0ms,0h5m34s0ms,34230.0,0.2,17115.0,18.78,-1,800.51,3015,0,0,0,0,0,0,113545,0,0,0,-1,-1,162047,28092,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.57,23.79,5.1,13.82,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11404,2655,0,3198,3423,20680,185021.2,-1,-1,-1,0.00417,0.00374,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_68,flow completed,0h8m29s0ms,0h5m34s0ms,34230.0,0.2,17115.0,18.78,-1,804.38,3015,0,0,0,0,0,0,113545,0,0,0,-1,-1,162047,28092,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.57,23.79,5.1,13.82,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11404,2655,0,3198,3423,20680,185021.2,-1,-1,-1,0.00417,0.00374,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_69,flow completed,0h8m51s0ms,0h5m57s0ms,34330.0,0.2,17165.0,18.78,-1,835.82,3015,0,0,0,0,0,0,113630,0,0,0,-1,-1,162153,28130,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.51,23.86,5.23,13.69,0.59,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3192,3433,20682,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_70,flow completed,0h8m55s0ms,0h5m59s0ms,34330.0,0.2,17165.0,18.78,-1,836.3,3015,0,0,0,0,0,0,113630,0,0,0,-1,-1,162153,28130,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.51,23.86,5.23,13.69,0.59,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3192,3433,20682,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_71,flow completed,0h8m52s0ms,0h5m57s0ms,34330.0,0.2,17165.0,18.78,-1,835.92,3015,0,0,0,0,0,0,113630,0,0,0,-1,-1,162153,28130,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.51,23.86,5.23,13.69,0.59,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3192,3433,20682,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.84,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
