design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
sv_core,core,matrix_config_10,flow failed,0h14m26s0ms,0h10m31s0ms,37000.0,0.2,18500.0,19.16,-1,610.67,3087,0,0,0,0,0,0,111493,0,0,0,-1,-1,166027,28505,-0.1,-1,-1,-1,-0.83,-0.33,-1,-1,-1,-11.09,130014494.0,0.0,23.37,23.03,5.86,15.47,0.36,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11304,2655,0,3197,3700,20856,185021.2,-1,-1,-1,0.00482,0.00427,2.81e-08,-1,-1,-1,8.58,10.83,92.33610341643582,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_11,flow failed,0h14m17s0ms,0h10m30s0ms,37000.0,0.2,18500.0,19.16,-1,610.52,3087,0,0,0,0,0,0,111493,0,0,0,-1,-1,166027,28505,-0.1,-1,-1,-1,-0.83,-0.33,-1,-1,-1,-11.09,130014494.0,0.0,23.37,23.03,5.86,15.47,0.36,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11304,2655,0,3197,3700,20856,185021.2,-1,-1,-1,0.00482,0.00427,2.81e-08,-1,-1,-1,8.58,10.83,92.33610341643582,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_12,flow failed,0h16m46s0ms,0h12m39s0ms,44330.0,0.2,22165.0,19.16,-1,662.77,3087,0,0,0,0,0,0,114947,0,0,0,-1,-1,168604,32138,-0.1,-1,-1,-1,-1.6,-0.33,-1,-1,-1,-27.59,130014494.0,0.0,23.61,24.42,6.06,13.11,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11127,2655,0,3368,4433,21583,185021.2,-1,-1,-1,0.00516,0.00441,3.04e-08,-1,-1,-1,9.35,11.6,86.20689655172414,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_13,flow failed,0h16m45s0ms,0h12m37s0ms,44330.0,0.2,22165.0,19.16,-1,663.14,3087,0,0,0,0,0,0,114947,0,0,0,-1,-1,168604,32138,-0.1,-1,-1,-1,-1.6,-0.33,-1,-1,-1,-27.59,130014494.0,0.0,23.61,24.42,6.06,13.11,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11127,2655,0,3368,4433,21583,185021.2,-1,-1,-1,0.00516,0.00441,3.04e-08,-1,-1,-1,9.35,11.6,86.20689655172414,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_15,flow failed,0h16m44s0ms,0h12m35s0ms,44330.0,0.2,22165.0,19.16,-1,662.91,3087,0,0,0,0,0,0,114947,0,0,0,-1,-1,168604,32138,-0.1,-1,-1,-1,-1.6,-0.33,-1,-1,-1,-27.59,130014494.0,0.0,23.61,24.42,6.06,13.11,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11127,2655,0,3368,4433,21583,185021.2,-1,-1,-1,0.00516,0.00441,3.04e-08,-1,-1,-1,9.35,11.6,86.20689655172414,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_14,flow failed,0h16m50s0ms,0h12m48s0ms,44330.0,0.2,22165.0,19.16,-1,663.14,3087,0,0,0,0,0,0,114947,0,0,0,-1,-1,168604,32138,-0.1,-1,-1,-1,-1.6,-0.33,-1,-1,-1,-27.59,130014494.0,0.0,23.61,24.42,6.06,13.11,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11127,2655,0,3368,4433,21583,185021.2,-1,-1,-1,0.00516,0.00441,3.04e-08,-1,-1,-1,9.35,11.6,86.20689655172414,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_16,flow failed,0h12m57s0ms,0h9m9s0ms,35520.0,0.2,17760.0,19.16,-1,646.05,3087,0,0,0,0,0,0,111736,0,0,0,-1,-1,166295,27910,-0.1,-1,-1,-1,-0.79,-0.33,-1,-1,-1,-9.48,130539945.0,0.0,22.96,23.19,6.64,15.17,0.61,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11358,2655,0,3210,3552,20775,185021.2,-1,-1,-1,0.00485,0.00431,2.78e-08,-1,-1,-1,8.54,10.79,92.67840593141798,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_17,flow failed,0h13m14s0ms,0h9m20s0ms,35520.0,0.2,17760.0,19.16,-1,645.88,3087,0,0,0,0,0,0,111736,0,0,0,-1,-1,166295,27910,-0.1,-1,-1,-1,-0.79,-0.33,-1,-1,-1,-9.48,130539945.0,0.0,22.96,23.19,6.64,15.17,0.61,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11358,2655,0,3210,3552,20775,185021.2,-1,-1,-1,0.00485,0.00431,2.78e-08,-1,-1,-1,8.54,10.79,92.67840593141798,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_19,flow failed,0h12m58s0ms,0h9m11s0ms,35520.0,0.2,17760.0,19.16,-1,645.86,3087,0,0,0,0,0,0,111736,0,0,0,-1,-1,166295,27910,-0.1,-1,-1,-1,-0.79,-0.33,-1,-1,-1,-9.48,130539945.0,0.0,22.96,23.19,6.64,15.17,0.61,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11358,2655,0,3210,3552,20775,185021.2,-1,-1,-1,0.00485,0.00431,2.78e-08,-1,-1,-1,8.54,10.79,92.67840593141798,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_18,flow failed,0h13m4s0ms,0h9m11s0ms,35520.0,0.2,17760.0,19.16,-1,645.92,3087,0,0,0,0,0,0,111736,0,0,0,-1,-1,166295,27910,-0.1,-1,-1,-1,-0.79,-0.33,-1,-1,-1,-9.48,130539945.0,0.0,22.96,23.19,6.64,15.17,0.61,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11358,2655,0,3210,3552,20775,185021.2,-1,-1,-1,0.00485,0.00431,2.78e-08,-1,-1,-1,8.54,10.79,92.67840593141798,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_20,flow failed,0h13m1s0ms,0h9m10s0ms,35620.0,0.2,17810.0,19.16,-1,594.18,3087,0,0,0,0,0,0,111893,0,0,0,-1,-1,165806,27919,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-8.87,130539945.0,0.0,22.49,22.92,7.0,15.97,0.46,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11354,2655,0,3210,3562,20781,185021.2,-1,-1,-1,0.00485,0.0043,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_21,flow failed,0h12m52s0ms,0h9m3s0ms,35620.0,0.2,17810.0,19.16,-1,594.1,3087,0,0,0,0,0,0,111893,0,0,0,-1,-1,165806,27919,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-8.87,130539945.0,0.0,22.49,22.92,7.0,15.97,0.46,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11354,2655,0,3210,3562,20781,185021.2,-1,-1,-1,0.00485,0.0043,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_23,flow failed,0h13m0s0ms,0h9m12s0ms,35620.0,0.2,17810.0,19.16,-1,594.08,3087,0,0,0,0,0,0,111893,0,0,0,-1,-1,165806,27919,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-8.87,130539945.0,0.0,22.49,22.92,7.0,15.97,0.46,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11354,2655,0,3210,3562,20781,185021.2,-1,-1,-1,0.00485,0.0043,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_22,flow failed,0h13m3s0ms,0h9m15s0ms,35620.0,0.2,17810.0,19.16,-1,594.06,3087,0,0,0,0,0,0,111893,0,0,0,-1,-1,165806,27919,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-8.87,130539945.0,0.0,22.49,22.92,7.0,15.97,0.46,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11354,2655,0,3210,3562,20781,185021.2,-1,-1,-1,0.00485,0.0043,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_24,flow failed,0h13m25s0ms,0h9m34s0ms,37000.0,0.2,18500.0,19.16,-1,595.44,3087,0,0,0,0,0,0,111953,0,0,0,-1,-1,166116,28662,-0.1,-1,-1,-1,-0.86,-0.33,-1,-1,-1,-9.55,130539945.0,0.0,23.23,23.42,6.11,14.6,0.79,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11359,2655,0,3217,3700,20931,185021.2,-1,-1,-1,0.00489,0.0043,2.85e-08,-1,-1,-1,8.61,10.86,92.08103130755065,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_25,flow failed,0h13m24s0ms,0h9m31s0ms,37000.0,0.2,18500.0,19.16,-1,595.8,3087,0,0,0,0,0,0,111953,0,0,0,-1,-1,166116,28662,-0.1,-1,-1,-1,-0.86,-0.33,-1,-1,-1,-9.55,130539945.0,0.0,23.23,23.42,6.11,14.6,0.79,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11359,2655,0,3217,3700,20931,185021.2,-1,-1,-1,0.00489,0.0043,2.85e-08,-1,-1,-1,8.61,10.86,92.08103130755065,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_26,flow failed,0h13m15s0ms,0h9m24s0ms,37000.0,0.2,18500.0,19.16,-1,595.44,3087,0,0,0,0,0,0,111953,0,0,0,-1,-1,166116,28662,-0.1,-1,-1,-1,-0.86,-0.33,-1,-1,-1,-9.55,130539945.0,0.0,23.23,23.42,6.11,14.6,0.79,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11359,2655,0,3217,3700,20931,185021.2,-1,-1,-1,0.00489,0.0043,2.85e-08,-1,-1,-1,8.61,10.86,92.08103130755065,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_27,flow failed,0h13m14s0ms,0h9m25s0ms,37000.0,0.2,18500.0,19.16,-1,595.88,3087,0,0,0,0,0,0,111953,0,0,0,-1,-1,166116,28662,-0.1,-1,-1,-1,-0.86,-0.33,-1,-1,-1,-9.55,130539945.0,0.0,23.23,23.42,6.11,14.6,0.79,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11359,2655,0,3217,3700,20931,185021.2,-1,-1,-1,0.00489,0.0043,2.85e-08,-1,-1,-1,8.61,10.86,92.08103130755065,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_28,flow failed,0h15m39s0ms,0h11m34s0ms,44270.0,0.2,22135.0,19.16,-1,666.11,3087,0,0,0,0,0,0,115327,0,0,0,-1,-1,167573,32210,-0.1,-1,-1,-1,-1.23,-0.33,-1,-1,-1,-23.03,130539945.0,0.0,23.7,24.26,5.56,13.06,1.17,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11168,2655,0,3286,4427,21536,185021.2,-1,-1,-1,0.00518,0.0044,3.09e-08,-1,-1,-1,8.98,11.23,89.04719501335708,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_29,flow failed,0h15m28s0ms,0h11m20s0ms,44270.0,0.2,22135.0,19.16,-1,665.89,3087,0,0,0,0,0,0,115327,0,0,0,-1,-1,167573,32210,-0.1,-1,-1,-1,-1.23,-0.33,-1,-1,-1,-23.03,130539945.0,0.0,23.7,24.26,5.56,13.06,1.17,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11168,2655,0,3286,4427,21536,185021.2,-1,-1,-1,0.00518,0.0044,3.09e-08,-1,-1,-1,8.98,11.23,89.04719501335708,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_30,flow failed,0h15m28s0ms,0h11m24s0ms,44270.0,0.2,22135.0,19.16,-1,666.07,3087,0,0,0,0,0,0,115327,0,0,0,-1,-1,167573,32210,-0.1,-1,-1,-1,-1.23,-0.33,-1,-1,-1,-23.03,130539945.0,0.0,23.7,24.26,5.56,13.06,1.17,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11168,2655,0,3286,4427,21536,185021.2,-1,-1,-1,0.00518,0.0044,3.09e-08,-1,-1,-1,8.98,11.23,89.04719501335708,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_31,flow failed,0h15m26s0ms,0h11m21s0ms,44270.0,0.2,22135.0,19.16,-1,665.89,3087,0,0,0,0,0,0,115327,0,0,0,-1,-1,167573,32210,-0.1,-1,-1,-1,-1.23,-0.33,-1,-1,-1,-23.03,130539945.0,0.0,23.7,24.26,5.56,13.06,1.17,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11168,2655,0,3286,4427,21536,185021.2,-1,-1,-1,0.00518,0.0044,3.09e-08,-1,-1,-1,8.98,11.23,89.04719501335708,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_32,flow failed,0h13m41s0ms,0h9m48s0ms,35450.0,0.2,17725.0,19.16,-1,622.2,3087,0,0,0,0,0,0,111537,0,0,0,-1,-1,166258,28223,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.77,132602300.0,0.0,22.59,23.63,7.31,14.5,0.1,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11376,2655,0,3215,3545,20791,185021.2,-1,-1,-1,0.00476,0.0043,2.79e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_33,flow failed,0h13m39s0ms,0h9m47s0ms,35450.0,0.2,17725.0,19.16,-1,622.25,3087,0,0,0,0,0,0,111537,0,0,0,-1,-1,166258,28223,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.77,132602300.0,0.0,22.59,23.63,7.31,14.5,0.1,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11376,2655,0,3215,3545,20791,185021.2,-1,-1,-1,0.00476,0.0043,2.79e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_34,flow failed,0h13m32s0ms,0h9m45s0ms,35450.0,0.2,17725.0,19.16,-1,622.09,3087,0,0,0,0,0,0,111537,0,0,0,-1,-1,166258,28223,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.77,132602300.0,0.0,22.59,23.63,7.31,14.5,0.1,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11376,2655,0,3215,3545,20791,185021.2,-1,-1,-1,0.00476,0.0043,2.79e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_35,flow failed,0h13m34s0ms,0h9m44s0ms,35450.0,0.2,17725.0,19.16,-1,622.23,3087,0,0,0,0,0,0,111537,0,0,0,-1,-1,166258,28223,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.77,132602300.0,0.0,22.59,23.63,7.31,14.5,0.1,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11376,2655,0,3215,3545,20791,185021.2,-1,-1,-1,0.00476,0.0043,2.79e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_36,flow failed,0h13m14s0ms,0h9m26s0ms,35550.0,0.2,17775.0,19.16,-1,635.87,3087,0,0,0,0,0,0,111568,0,0,0,-1,-1,165765,28360,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-10.91,132602300.0,0.0,22.99,23.54,6.51,14.73,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11368,2655,0,3218,3555,20796,185021.2,-1,-1,-1,0.00477,0.00429,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
